host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,minimum_minimum_nights,instant_bookable,reviews_per_month,amenities_number,predicted_price,listing_id,host_listings_count,host_total_listings_count,review_scores_rating,review_scores_value,review_scores_accuracy,review_scores_checkin,calculated_host_listings_count
f,t,f,Centrum-Oost,52.36892,4.9038900000000005,Entire home/apt,4,2.0,4.0,120.0,2,2,t,0.34,12,181.71863709903823,35990820,3.0,3.0,96.0,10.0,10.0,10.0,2
f,t,f,Bos en Lommer,52.37554,4.85697,Entire home/apt,4,2.0,2.0,200.0,5,5,t,0.38,25,162.36354143920084,35991519,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36296,4.86371,Entire home/apt,2,1.0,1.0,196.0,2,2,f,0.11,15,126.82663107176973,35991599,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Oostelijk Havengebied - Indische Buurt,52.37417,4.94032,Entire home/apt,4,3.0,3.0,130.0,3,3,f,0.07,19,176.6762218181268,35992058,1.0,1.0,100.0,10.0,8.0,10.0,1
f,t,t,Watergraafsmeer,52.343709999999994,4.92455,Entire home/apt,2,1.0,1.0,116.0,3,3,t,0.32,26,118.63256290527579,35992070,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,De Aker - Nieuw Sloten,52.34748,4.80427,Entire home/apt,6,3.0,2.0,110.0,3,3,t,0.26,13,186.58211752288935,35994132,1.0,1.0,95.0,9.0,10.0,10.0,1
t,t,t,Centrum-Oost,52.37165,4.9309,Entire home/apt,2,1.0,1.0,175.0,2,2,f,0.64,23,152.43619298788167,35995239,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Watergraafsmeer,52.340340000000005,4.92122,Entire home/apt,2,1.0,1.0,109.0,3,3,f,0.38,20,115.05849111769703,35995650,1.0,1.0,97.0,9.0,10.0,10.0,1
f,t,t,Zuid,52.35183,4.884530000000001,Entire home/apt,3,1.0,2.0,179.0,2,2,f,0.53,12,140.72035242084849,36013016,1.0,1.0,93.0,9.0,9.0,10.0,1
t,t,t,De Pijp - Rivierenbuurt,52.35342,4.90306,Entire home/apt,2,1.0,1.0,100.0,1,1,f,0.78,28,146.06399436022616,36016145,1.0,1.0,100.0,9.0,10.0,10.0,1
t,t,t,Watergraafsmeer,52.33837,4.94651,Entire home/apt,6,3.0,6.0,120.0,3,3,f,1.01,17,200.01709702073367,36017177,1.0,1.0,93.0,9.0,9.0,10.0,1
f,t,t,Centrum-Oost,52.36984,4.92314,Entire home/apt,4,3.0,4.0,229.0,2,2,t,0.14,12,198.21748825383725,36017907,9.0,9.0,60.0,6.0,6.0,10.0,9
f,t,t,Buitenveldert - Zuidas,52.33294,4.88037,Private room,1,1.0,1.0,47.0,2,2,t,0.6,20,58.45868864527142,36027866,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,f,Bijlmer-Centrum,52.3256,4.9488,Entire home/apt,2,1.0,1.0,95.0,2,2,f,0.4,7,78.22213907654373,36046994,1.0,1.0,97.0,10.0,10.0,10.0,1
f,t,f,Noord-West,52.414629999999995,4.88315,Entire home/apt,3,1.0,1.0,100.0,4,4,f,0.07,33,129.31313965255617,36050382,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.37851,4.8567800000000005,Entire home/apt,2,1.0,1.0,120.0,5,5,t,0.39,24,115.64052820761049,36051371,1.0,1.0,87.0,9.0,9.0,9.0,1
f,t,f,Oud-Oost,52.35257,4.91763,Entire home/apt,4,3.0,2.0,175.0,2,2,f,0.4,31,199.7364167619678,36054441,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Oud-Noord,52.39197,4.93446,Entire home/apt,4,4.0,4.0,243.0,3,3,f,0.13,15,183.9952709501863,36055971,41.0,41.0,100.0,10.0,10.0,10.0,39
f,t,f,Oud-Oost,52.360170000000004,4.92738,Entire home/apt,2,1.0,1.0,90.0,1,1,f,0.71,17,124.03897640617629,36058123,1.0,1.0,96.0,9.0,9.0,9.0,1
f,t,f,Centrum-Oost,52.359120000000004,4.89075,Entire home/apt,2,1.0,1.0,225.0,2,2,f,0.43,9,136.66006719276834,36059083,1.0,1.0,90.0,8.0,9.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.3575,4.90105,Private room,2,1.0,2.0,57.0,2,2,f,1.98,13,84.14222121023181,36061173,2.0,2.0,85.0,9.0,9.0,10.0,2
f,t,f,Bos en Lommer,52.37931,4.85749,Entire home/apt,4,2.0,2.0,85.0,30,30,t,0.33,16,153.12619633246663,36070296,1.0,1.0,,,,,1
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36175,4.93286,Private room,2,1.0,1.0,64.0,2,2,t,1.92,14,63.560439040947585,36086080,2.0,2.0,87.0,8.0,10.0,9.0,2
f,t,t,Slotervaart,52.35668,4.82607,Entire home/apt,4,2.0,3.0,108.0,2,2,f,0.42,15,146.98160591223336,36087382,1.0,1.0,97.0,8.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.38201,4.85467,Entire home/apt,4,2.0,2.0,171.0,2,2,f,0.07,10,149.62403843010293,36087827,3.0,3.0,100.0,10.0,10.0,10.0,2
f,t,f,Gaasperdam - Driemond,52.28954,4.96854,Entire home/apt,4,3.0,3.0,100.0,4,4,t,0.14,16,152.78765808218213,36090396,0.0,0.0,100.0,10.0,10.0,10.0,1
f,t,f,Bos en Lommer,52.37662,4.84593,Entire home/apt,2,1.0,1.0,100.0,2,2,f,0.21,12,107.04789343125594,36090498,1.0,1.0,100.0,9.0,9.0,9.0,1
f,t,f,De Aker - Nieuw Sloten,52.34564,4.81162,Entire home/apt,4,2.0,3.0,113.0,2,2,t,0.39,8,136.23009977297102,36092884,1.0,1.0,80.0,8.0,8.0,8.0,1
f,t,f,Noord-West,52.41871,4.90492,Entire home/apt,2,1.0,1.0,80.0,1,1,f,0.39,31,111.78661815479677,36096452,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Zuid,52.357620000000004,4.885619999999999,Entire home/apt,2,1.0,1.0,200.0,2,2,f,0.33,27,141.9840834137101,36098254,1.0,1.0,,,,,1
f,t,f,Centrum-West,52.37052,4.87932,Entire home/apt,3,1.0,1.0,149.0,1,1,t,0.49,15,158.03822735918084,36100321,1.0,1.0,83.0,8.0,8.0,9.0,1
f,t,t,Noord-West,52.408359999999995,4.9008400000000005,Entire home/apt,4,2.0,2.0,200.0,1,1,f,0.68,24,147.85736870196206,36101717,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Geuzenveld - Slotermeer,52.379459999999995,4.817,Entire home/apt,3,2.0,2.0,40.0,15,15,f,0.41,22,133.168176262134,36105451,0.0,0.0,93.0,9.0,10.0,8.0,1
f,t,f,De Pijp - Rivierenbuurt,52.353559999999995,4.9055599999999995,Entire home/apt,2,1.0,1.0,150.0,3,3,f,0.13,11,129.96060195829295,36107674,1.0,1.0,90.0,8.0,8.0,10.0,1
f,t,t,Westerpark,52.38969,4.8766300000000005,Entire home/apt,2,1.0,2.0,90.0,2,2,f,0.34,12,123.63926941041404,36107895,1.0,1.0,96.0,10.0,10.0,10.0,1
f,t,f,Buitenveldert - Zuidas,52.33402,4.87098,Entire home/apt,2,1.0,1.0,180.0,3,3,f,0.11,16,111.5242841105428,36111700,2.0,2.0,100.0,10.0,10.0,10.0,2
f,t,f,De Pijp - Rivierenbuurt,52.35432,4.89104,Entire home/apt,2,1.0,1.0,250.0,1,1,f,0.68,30,145.7068047234286,36127166,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,f,Oud-Oost,52.35378,4.922969999999999,Entire home/apt,2,1.0,1.0,120.0,6,6,t,0.34,11,118.15240408781028,36139698,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Geuzenveld - Slotermeer,52.38283,4.82359,Entire home/apt,4,1.0,3.0,95.0,6,6,f,0.33,12,122.09328301999926,36141485,1.0,1.0,,,,,1
f,t,f,Centrum-West,52.38088,4.88494,Entire home/apt,2,1.0,1.0,85.0,1,1,f,0.52,27,156.3137377045732,36142563,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36781,4.866709999999999,Entire home/apt,2,1.0,1.0,109.0,2,2,f,0.45,20,130.97905510935857,36143549,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,f,Geuzenveld - Slotermeer,52.376290000000004,4.81214,Private room,2,1.0,1.0,65.0,1,1,f,0.86,16,58.533505903052856,36144732,2.0,2.0,85.0,7.0,8.0,9.0,1
f,t,t,De Pijp - Rivierenbuurt,52.35315,4.90311,Private room,2,1.0,1.0,105.0,2,2,f,0.08,9,89.39047446818586,36147135,4.0,4.0,100.0,10.0,10.0,10.0,2
f,t,f,De Pijp - Rivierenbuurt,52.35362,4.88808,Entire home/apt,4,2.0,2.0,250.0,3,3,f,0.08,13,176.35692875807013,36158296,1.0,1.0,100.0,8.0,10.0,10.0,1
f,t,f,Gaasperdam - Driemond,52.300470000000004,4.98709,Private room,2,1.0,1.0,80.0,2,2,f,1.03,25,61.524983812682876,36159238,2.0,2.0,95.0,9.0,10.0,10.0,1
f,t,f,De Pijp - Rivierenbuurt,52.35228,4.9066,Entire home/apt,2,1.0,1.0,199.0,2,2,f,0.33,29,146.7547058897551,36162615,1.0,1.0,,,,,1
f,t,t,Westerpark,52.38245,4.87971,Entire home/apt,2,1.0,2.0,180.0,3,3,f,0.35,18,129.79630985537096,36163133,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Noord-Oost,52.38485,4.95668,Entire home/apt,4,4.0,4.0,240.0,7,7,f,0.33,27,185.05055638750173,36163282,1.0,1.0,,,,,1
f,t,t,Centrum-Oost,52.3688,4.89764,Private room,2,1.0,1.0,99.0,2,2,f,1.47,19,102.91704686700155,36167352,1.0,1.0,95.0,9.0,9.0,10.0,1
f,t,f,Oud-Noord,52.40413,4.88721,Entire home/apt,2,1.0,2.0,100.0,1,1,t,0.77,3,90.92916736428197,36176122,1.0,1.0,93.0,9.0,9.0,10.0,1
f,t,f,Noord-West,52.41345,4.89759,Entire home/apt,6,3.0,4.0,300.0,5,5,f,0.33,27,196.84492757918565,36176833,1.0,1.0,,,,,1
f,t,f,Bos en Lommer,52.382259999999995,4.8499300000000005,Entire home/apt,2,1.0,1.0,150.0,3,3,f,0.15,18,113.03743863777595,36178993,0.0,0.0,100.0,9.0,10.0,10.0,1
t,t,t,Oostelijk Havengebied - Indische Buurt,52.360859999999995,4.93881,Private room,2,1.0,1.0,43.0,1,1,t,4.45,41,82.35342911087787,36179184,1.0,1.0,97.0,9.0,10.0,10.0,1
t,t,t,Watergraafsmeer,52.35525,4.93219,Private room,2,1.0,1.0,64.0,2,2,f,3.82,16,60.38033807431634,36188999,2.0,2.0,99.0,10.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.376020000000004,4.8506800000000005,Private room,2,1.0,1.0,150.0,3,3,t,0.32,16,70.15400533507159,36189469,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Oud-Noord,52.39902,4.9044099999999995,Entire home/apt,4,4.0,4.0,139.0,2,2,f,0.32,26,193.64402507045725,36192472,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Westerpark,52.38884,4.88775,Entire home/apt,2,1.0,1.0,99.0,5,5,f,0.33,17,130.36770899804674,36192564,2.0,2.0,,,,,2
f,t,t,Noord-Oost,52.374790000000004,4.97922,Entire home/apt,4,2.0,2.0,150.0,7,7,t,0.33,15,142.1240515581071,36192685,1.0,1.0,,,,,1
t,t,f,De Pijp - Rivierenbuurt,52.34045,4.90339,Entire home/apt,4,2.0,3.0,140.0,3,3,f,1.44,24,184.67704783686213,36193970,1.0,1.0,97.0,10.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36866,4.872809999999999,Entire home/apt,4,2.0,2.0,220.0,3,3,f,0.27,19,175.63609740339075,36197432,1.0,1.0,90.0,9.0,10.0,10.0,1
f,t,t,Zuid,52.355290000000004,4.85608,Entire home/apt,3,1.0,2.0,220.0,1,1,t,0.13,16,143.78204955748902,36204761,1.0,1.0,100.0,10.0,10.0,10.0,2
f,t,t,Centrum-Oost,52.36417,4.8863199999999996,Entire home/apt,2,1.0,1.0,180.0,4,4,t,0.33,10,135.19902564609401,36215090,1.0,1.0,,,,,1
f,t,f,De Aker - Nieuw Sloten,52.34823,4.793159999999999,Entire home/apt,4,3.0,4.0,133.0,3,3,t,0.21,29,172.15121656330507,36216146,1.0,1.0,87.0,8.0,9.0,9.0,1
f,t,f,Bos en Lommer,52.37634,4.850569999999999,Entire home/apt,2,1.0,1.0,106.0,2,2,f,0.55,13,106.6897688798274,36218405,1.0,1.0,90.0,9.0,9.0,10.0,1
f,t,t,Oud-Noord,52.399029999999996,4.90424,Entire home/apt,4,3.0,3.0,115.0,2,2,f,0.2,26,178.00708335193826,36220749,2.0,2.0,100.0,10.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.35398,4.90362,Private room,2,1.0,1.0,110.0,10,10,t,0.33,26,103.04689265708248,36221274,2.0,2.0,,,,,2
f,t,f,Noord-West,52.41646,4.89011,Shared room,1,1.0,1.0,17.0,1,1,f,0.77,4,27.19989901358167,36221425,4.0,4.0,88.0,9.0,9.0,9.0,4
f,t,f,Bos en Lommer,52.37701,4.85776,Entire home/apt,4,4.0,4.0,250.0,2,2,f,0.13,39,209.39297116107286,36221571,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,De Pijp - Rivierenbuurt,52.35818,4.9040300000000006,Private room,2,1.0,1.0,165.0,3,3,f,0.06,37,117.4596979841267,36225353,3.0,3.0,100.0,10.0,10.0,10.0,1
t,t,t,De Baarsjes - Oud-West,52.358129999999996,4.85803,Private room,1,1.0,1.0,35.0,2,2,t,0.55,12,70.9108479574029,36226218,3.0,3.0,98.0,10.0,10.0,10.0,3
t,t,t,De Baarsjes - Oud-West,52.35715,4.85694,Private room,3,2.0,2.0,83.0,2,2,t,0.36,13,117.44932057679989,36226964,3.0,3.0,96.0,9.0,10.0,10.0,3
f,t,f,Centrum-Oost,52.36249,4.88949,Entire home/apt,2,2.0,2.0,300.0,60,60,f,0.33,13,154.8720882794314,36229168,1.0,1.0,,,,,1
f,t,t,De Pijp - Rivierenbuurt,52.34883,4.88718,Entire home/apt,4,2.0,2.0,206.0,2,1,f,0.41,28,189.45303692023435,36231973,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,t,Gaasperdam - Driemond,52.30686,4.97741,Private room,4,2.0,4.0,26.0,30,30,f,0.31,9,90.45358532027285,36233004,5.0,5.0,93.0,8.0,9.0,9.0,5
f,t,f,Oostelijk Havengebied - Indische Buurt,52.360240000000005,4.9332400000000005,Entire home/apt,4,2.0,2.0,210.0,2,2,t,0.33,14,154.07298069173066,36238034,1.0,1.0,,,,,1
f,t,t,Bos en Lommer,52.372890000000005,4.845280000000001,Entire home/apt,4,4.0,3.0,95.0,7,7,f,0.14,13,183.4895186208455,36248473,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,IJburg - Zeeburgereiland,52.364129999999996,4.98383,Private room,4,1.0,3.0,114.0,1,1,t,0.3,22,105.51854167293345,36253863,1.0,1.0,60.0,6.0,2.0,10.0,1
f,t,t,Oud-Noord,52.38392,4.91498,Entire home/apt,3,2.0,2.0,98.0,6,6,t,0.07,10,132.09817295311927,36257297,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36378,4.85745,Entire home/apt,2,2.0,1.0,150.0,1,1,f,0.33,34,161.03978885672427,36258180,1.0,1.0,,,,,1
f,t,f,Zuid,52.34498,4.858969999999999,Entire home/apt,2,1.0,1.0,135.0,2,2,t,0.39,21,134.79554497069557,36258613,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.353790000000004,4.9046199999999995,Entire home/apt,2,1.0,2.0,145.0,5,5,t,0.63,20,133.31664976027514,36259470,1.0,1.0,96.0,9.0,10.0,10.0,1
f,t,f,Oostelijk Havengebied - Indische Buurt,52.36374,4.937869999999999,Entire home/apt,2,1.0,2.0,199.0,2,2,f,0.26,28,124.288741615871,36260069,1.0,1.0,95.0,10.0,10.0,10.0,1
f,t,t,Centrum-West,52.36647,4.88134,Entire home/apt,4,1.0,2.0,275.0,2,2,t,0.3,12,169.32431414875964,36261971,9.0,9.0,90.0,8.0,10.0,10.0,9
f,t,t,Zuid,52.35241,4.85539,Entire home/apt,4,2.0,2.0,206.0,4,4,f,0.33,9,168.44487430675804,36262192,1.0,1.0,,,,,1
f,t,f,De Baarsjes - Oud-West,52.372820000000004,4.85645,Entire home/apt,4,2.0,2.0,250.0,3,3,f,0.26,11,167.24488169495407,36263698,1.0,1.0,90.0,9.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.358979999999995,4.86206,Entire home/apt,2,1.0,1.0,125.0,2,2,f,0.51,15,125.19508013007749,36266658,1.0,1.0,100.0,10.0,10.0,10.0,1
t,t,t,Osdorp,52.3529,4.79488,Private room,2,1.0,1.0,80.0,3,3,t,0.43,26,70.62852172957287,36268739,2.0,2.0,100.0,10.0,10.0,10.0,2
f,t,t,Zuid,52.35197,4.84667,Entire home/apt,2,1.0,1.0,110.0,2,2,t,0.35,15,127.63972494920017,36270903,1.0,1.0,100.0,10.0,10.0,10.0,1
t,t,f,Bos en Lommer,52.38304,4.85248,Entire home/apt,2,1.0,1.0,115.0,2,2,f,0.54,25,121.45430979514526,36272271,1.0,1.0,98.0,10.0,10.0,10.0,1
t,t,f,Watergraafsmeer,52.340309999999995,4.92105,Entire home/apt,2,1.0,1.0,135.0,1,1,f,0.69,22,118.91975631325272,36287384,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,De Pijp - Rivierenbuurt,52.352779999999996,4.90458,Entire home/apt,2,1.0,1.0,229.0,2,2,f,0.46,17,134.40446928692495,36289748,1.0,1.0,97.0,9.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36435,4.85709,Private room,2,1.0,1.0,70.0,1,1,t,1.15,4,72.60345067950539,36296259,1.0,1.0,87.0,9.0,9.0,10.0,1
f,t,f,Zuid,52.3454,4.86771,Private room,2,2.0,3.0,125.0,2,2,f,0.32,32,124.40117739409993,36296400,5.0,5.0,100.0,8.0,10.0,9.0,4
t,t,t,Slotervaart,52.36842,4.8316099999999995,Private room,2,1.0,1.0,108.0,1,1,t,0.71,27,76.70717263797769,36298703,2.0,2.0,100.0,9.0,10.0,10.0,2
t,t,f,Bos en Lommer,52.37652,4.85072,Private room,2,1.0,1.0,77.0,2,2,f,0.56,13,71.91064086140932,36299861,0.0,0.0,100.0,10.0,10.0,10.0,1
f,t,t,Zuid,52.35286,4.885,Entire home/apt,2,1.0,1.0,80.0,3,3,f,0.78,20,133.34344319887532,36301731,2.0,2.0,98.0,9.0,10.0,10.0,1
t,t,t,Slotervaart,52.368359999999996,4.83253,Entire home/apt,4,2.0,2.0,130.0,2,2,t,0.25,26,160.41815968751007,36307245,2.0,2.0,100.0,10.0,10.0,9.0,2
f,t,f,Watergraafsmeer,52.33957,4.9198699999999995,Entire home/apt,2,1.0,1.0,119.0,3,3,f,0.07,8,104.6885659737577,36309289,1.0,1.0,80.0,10.0,10.0,10.0,1
f,t,f,Oud-Noord,52.38578,4.91564,Entire home/apt,4,1.0,1.0,130.0,2,2,f,0.28,23,145.82423261473173,36309359,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36124,4.86297,Entire home/apt,2,1.0,1.0,101.0,2,2,f,0.74,16,125.10996045727529,36309835,2.0,2.0,100.0,9.0,10.0,10.0,2
f,t,t,Westerpark,52.37781,4.87285,Entire home/apt,2,1.0,1.0,160.0,2,1,f,0.39,22,134.76417816583944,36310433,1.0,1.0,96.0,10.0,10.0,10.0,1
t,t,t,Slotervaart,52.35051,4.838830000000001,Entire home/apt,2,1.0,1.0,200.0,2,2,f,0.53,33,123.8239012427864,36310544,2.0,2.0,100.0,9.0,10.0,10.0,2
t,t,f,Noord-West,52.41187,4.91566,Private room,1,1.0,1.0,49.0,5,5,f,0.27,19,51.636831306102295,36311439,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36799,4.9499,Entire home/apt,4,3.0,2.0,175.0,4,4,f,0.14,20,177.65343211197796,36311772,2.0,2.0,100.0,10.0,10.0,10.0,1
f,t,t,Osdorp,52.36483,4.7923800000000005,Entire home/apt,1,1.0,1.0,110.0,1,1,t,0.33,12,76.9318875978272,36321174,1.0,1.0,,,,,1
f,t,t,Oud-Noord,52.39655,4.90646,Entire home/apt,2,1.0,1.0,90.0,1,1,t,0.2,19,109.67538406494532,36324929,1.0,1.0,93.0,9.0,10.0,10.0,2
f,t,t,Gaasperdam - Driemond,52.300509999999996,4.974469999999999,Private room,4,2.0,4.0,89.0,1,1,f,0.59,20,100.76011674229335,36325266,2.0,2.0,91.0,8.0,8.0,9.0,3
f,t,f,Bos en Lommer,52.378190000000004,4.8467199999999995,Entire home/apt,4,2.0,2.0,95.0,3,3,f,0.4,32,170.40650615251366,36326573,0.0,0.0,93.0,9.0,10.0,10.0,1
f,t,t,Oud-Oost,52.358670000000004,4.92251,Entire home/apt,2,2.0,1.0,109.0,4,2,f,0.07,18,143.89728476728533,36327465,2.0,2.0,100.0,10.0,10.0,10.0,1
f,t,f,Oostelijk Havengebied - Indische Buurt,52.36384,4.93316,Entire home/apt,2,1.0,1.0,110.0,2,2,t,0.07,6,102.52542719425333,36328518,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Zuid,52.35226,4.85032,Entire home/apt,4,2.0,2.0,200.0,2,2,f,0.14,21,180.88273294135774,36333059,1.0,1.0,100.0,9.0,10.0,10.0,1
t,t,t,Zuid,52.34465,4.85554,Entire home/apt,4,2.0,2.0,265.0,2,2,f,0.8,31,191.43250151254756,36336406,1.0,1.0,100.0,9.0,10.0,10.0,1
t,t,t,De Baarsjes - Oud-West,52.36926,4.86292,Entire home/apt,4,2.0,4.0,150.0,2,2,t,2.11,17,164.78123984053127,36338125,0.0,0.0,96.0,9.0,10.0,10.0,9
f,t,f,IJburg - Zeeburgereiland,52.3487,5.00939,Entire home/apt,4,4.0,4.0,130.0,2,2,f,0.14,21,194.2356095090704,36338213,1.0,1.0,90.0,9.0,9.0,9.0,1
f,t,t,Westerpark,52.38986,4.8758,Entire home/apt,3,1.0,2.0,134.0,2,2,t,0.33,13,137.69066572020347,36340821,22.0,22.0,,,,,17
f,t,f,De Pijp - Rivierenbuurt,52.34904,4.8945,Entire home/apt,4,1.0,4.0,199.0,2,2,f,0.21,25,170.58076371712195,36342376,0.0,0.0,100.0,9.0,10.0,10.0,1
t,t,t,Centrum-West,52.3811,4.88694,Entire home/apt,4,2.0,3.0,205.0,2,2,f,0.85,17,191.57727119121773,36342920,9.0,9.0,95.0,9.0,9.0,10.0,11
f,t,t,Centrum-West,52.37547,4.88192,Entire home/apt,4,2.0,2.0,200.0,1,1,f,0.33,15,189.43127068189733,36344198,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36204,4.85425,Entire home/apt,2,2.0,1.0,150.0,7,7,f,0.2,37,163.52403857210675,36346375,0.0,0.0,100.0,10.0,10.0,10.0,1
f,t,f,Oostelijk Havengebied - Indische Buurt,52.3621,4.93869,Entire home/apt,2,1.0,1.0,175.0,3,3,f,0.2,26,123.33062847020778,36347815,0.0,0.0,87.0,9.0,10.0,9.0,1
f,t,t,Oud-Noord,52.391040000000004,4.94415,Entire home/apt,2,3.0,1.0,156.0,7,7,f,0.33,28,152.64076988918873,36347936,1.0,1.0,,,,,1
f,t,f,Noord-Oost,52.39723,4.9542,Entire home/apt,4,2.0,1.0,160.0,2,2,f,0.5,30,157.71814857170057,36347971,0.0,0.0,97.0,10.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.3606,4.85579,Entire home/apt,4,2.0,2.0,170.0,3,3,f,0.14,8,165.2929086631657,36348282,1.0,1.0,80.0,8.0,10.0,10.0,1
f,t,f,Bijlmer-Centrum,52.31688,4.94599,Private room,2,1.0,2.0,66.0,1,1,f,1.04,13,42.95586591696588,36349044,1.0,1.0,90.0,9.0,10.0,10.0,1
f,t,f,Westerpark,52.38986,4.88154,Entire home/apt,2,1.0,1.0,200.0,2,2,f,0.34,15,128.22077888508034,36366086,1.0,1.0,96.0,9.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.37518,4.85926,Entire home/apt,2,1.0,1.0,120.0,1,1,f,0.75,22,114.06399355443523,36367817,0.0,0.0,98.0,10.0,10.0,10.0,1
t,t,f,Noord-West,52.4113,4.89025,Entire home/apt,5,3.0,2.0,150.0,2,2,f,0.95,14,171.24173016079044,36368049,1.0,1.0,99.0,9.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.368359999999996,4.8669400000000005,Private room,1,1.0,1.0,50.0,2,2,f,0.07,7,67.26628746057008,36368946,0.0,0.0,100.0,10.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.35566,4.90182,Private room,1,1.0,1.0,100.0,1,1,f,0.26,11,75.73213691800015,36369406,1.0,1.0,100.0,10.0,10.0,10.0,1
t,t,f,Watergraafsmeer,52.34094,4.9455800000000005,Entire home/apt,2,1.0,2.0,95.0,3,3,f,0.4,26,124.04985892937248,36369479,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Slotervaart,52.36247,4.82571,Entire home/apt,6,3.0,2.0,235.0,5,5,f,0.33,17,195.0898857812938,36369889,1.0,1.0,,,,,1
f,t,f,Centrum-West,52.373979999999996,4.8989,Entire home/apt,2,1.0,4.0,200.0,3,3,t,0.14,15,143.22531077057693,36372524,1.0,1.0,90.0,9.0,10.0,10.0,1
f,t,t,Centrum-Oost,52.360079999999996,4.89968,Private room,6,1.0,6.0,154.0,1,1,f,3.4,12,143.64198286638702,36373723,1.0,1.0,87.0,9.0,9.0,10.0,1
f,t,t,Centrum-West,52.37395,4.88277,Entire home/apt,2,1.0,1.0,250.0,1,1,t,0.36,33,160.56315815781272,36374422,1.0,1.0,100.0,10.0,10.0,10.0,2
f,t,f,Oud-Noord,52.38727,4.92866,Entire home/apt,1,1.0,1.0,40.0,15,15,f,0.33,8,86.85907011998256,36374856,1.0,1.0,,,,,1
f,t,f,Bijlmer-Oost,52.31941,4.98254,Entire home/apt,4,3.0,3.0,165.0,2,2,f,0.13,28,173.3677175847581,36377633,2.0,2.0,100.0,10.0,9.0,10.0,2
t,t,t,Centrum-Oost,52.3736,4.907109999999999,Private room,3,1.0,2.0,78.0,2,2,t,5.44,21,103.31484252089558,36377994,1.0,1.0,99.0,9.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.37556,4.84701,Entire home/apt,2,1.0,1.0,88.0,3,3,f,0.43,25,117.97277784253083,36383323,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Noord-West,52.4217,4.88539,Entire home/apt,4,2.0,2.0,120.0,3,3,f,0.53,15,138.72653259686876,36383848,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,f,Oostelijk Havengebied - Indische Buurt,52.377159999999996,4.945130000000001,Entire home/apt,2,1.0,1.0,120.0,3,3,f,0.14,1,98.80143168793302,36385886,1.0,1.0,100.0,10.0,9.0,9.0,1
f,t,t,De Pijp - Rivierenbuurt,52.351000000000006,4.905069999999999,Entire home/apt,4,2.0,3.0,166.0,2,2,f,0.55,30,189.99005117841102,36397499,1.0,1.0,100.0,10.0,10.0,10.0,1
